"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","PRCP","SNOW","SNWD","TMAX","TMIN","TOBS"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2019-09-12","11.4","0.0","0.0","13.9","9.4","11.1"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2019-09-13","15.5","0.0","0.0","15.6","11.1","15.0"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2019-09-14","2.8","0.0","0.0","16.7","8.3","8.9"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2019-09-15","3.3","0.0","0.0","18.3","8.9","13.9"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2019-09-16","0.5","0.0","0.0","19.4","12.8","13.9"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2019-09-17","0.0","0.0","0.0","25.6","13.9","17.8"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2019-09-18","0.0","0.0","0.0","27.2","15.0","18.3"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2019-09-19","0.0","0.0","0.0","23.9","15.6","15.6"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2019-09-20","0.0","0.0","0.0","24.4","14.4","15.0"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2019-09-21","0.0","0.0","0.0","23.9","15.0","20.0"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2019-09-22","1.0","0.0","0.0","21.7","17.2","17.2"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2019-09-23","3.8","0.0","0.0","18.3","10.6","11.1"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2019-09-24","0.0","0.0","0.0","19.4","6.1","6.7"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2019-09-25","30.7","0.0","0.0","23.3","6.7","13.3"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2019-09-26","1.0","0.0","0.0","16.7","5.0","5.6"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2019-09-27","0.5","0.0","0.0","16.7","5.0","11.7"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2019-09-28","0.8","0.0","0.0","15.0","6.7","6.7"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2019-09-29","0.0","0.0","0.0","16.7","6.7","7.8"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2019-09-30","28.4","0.0","0.0","15.6","7.2","11.7"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2019-10-01","4.6","0.0","0.0","21.1","11.7","13.9"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2019-10-02","5.1","0.0","0.0","17.8","6.7","6.7"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2019-10-03","15.7","0.0","0.0","9.4","5.0","6.7"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2019-10-04","1.8","0.0","0.0","10.6","3.9","3.9"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2019-10-05","0.0","0.0","0.0","7.2","3.9","6.7"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2019-10-06","9.9","0.0","0.0","10.0","6.7","6.7"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2019-10-07","1.0","0.0","0.0","14.4","3.9","4.4"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2019-10-08","0.0","0.0","0.0","13.9","1.7","5.6"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2019-10-09","0.0","0.0","0.0","18.9","5.6","8.9"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2019-10-10","0.0","0.0","0.0","19.4","7.8","10.0"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2019-10-11","3.8","0.0","0.0","17.2","8.3","14.4"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2019-10-12","2.5","0.0","0.0","15.6","-1.7","0.0"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2019-10-13","3.6","20.0","25.0","0.6","-1.7","-0.6"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2019-10-14","1.8","13.0","0.0","2.2","-0.6","0.0"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2019-10-15","0.3","0.0","0.0","6.7","-1.7","2.8"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2019-10-16","22.9","0.0","0.0","4.4","0.6","3.3"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2019-10-17","0.5","0.0","0.0","6.7","3.3","3.3"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2019-10-18","0.0","0.0","0.0","8.3","-1.1","2.2"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2019-10-19","0.0","0.0","0.0","12.8","2.2","7.2"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2019-10-20","6.6","0.0","0.0","9.4","4.4","5.0"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2019-10-21","0.0","0.0","0.0","15.0","1.1","6.7"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2019-10-22","17.8","0.0","0.0","11.1","3.9","3.9"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2019-10-23","2.8","0.0","0.0","6.1","1.1","1.1"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2019-10-24","2.5","0.0","0.0","5.0","0.0","1.1"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2019-10-25","0.0","0.0","0.0","3.9","-3.9","-3.3"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2019-10-26","0.0","0.0","0.0","7.2","-3.3","1.1"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2019-10-27","0.0","0.0","0.0","10.6","-3.3","-3.3"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2019-10-28","0.0","0.0","0.0","8.9","-3.3","0.0"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2019-10-29","2.0","15.0","0.0","3.3","-6.1","-6.1"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2019-10-30","0.0","0.0","0.0","2.8","-8.3","-8.3"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2019-10-31","0.0","0.0","0.0","-0.6","-8.3","-3.9"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2019-11-01","0.0","0.0","0.0","-2.8","-8.3","-4.4"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2019-11-02","0.3","5.0","0.0","0.0","-5.0","-3.3"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2019-11-03","0.3","3.0","0.0","0.0","-3.3","-3.3"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2019-11-04","0.5","5.0","0.0","2.8","-3.3","-1.7"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2019-11-05","0.3","3.0","0.0","3.3","-8.9","-7.8"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2019-11-06","0.0","0.0","0.0","-3.9","-11.7","-8.3"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2019-11-07","0.0","0.0","0.0","-3.9","-12.2","-10.0"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2019-11-08","0.0","0.0","0.0","-6.1","-16.1","-13.3"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2019-11-09","1.0","13.0","0.0","-3.9","-13.3","-4.4"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2019-11-10","1.3","15.0","25.0","3.3","-5.0","-3.3"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2019-11-11","1.0","18.0","51.0","-3.3","-13.9","-13.9"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2019-11-12","0.5","3.0","51.0","-8.9","-18.3","-17.8"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2019-11-13","2.0","25.0","76.0","-10.6","-17.8","-12.2"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2019-11-14","0.5","15.0","76.0","-7.8","-12.8","-7.8"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2019-11-15","0.0","0.0","51.0","-2.8","-7.8","-7.2"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2019-11-16","0.0","0.0","25.0","-1.1","-7.2","-4.4"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2019-11-17","0.3","5.0","25.0","1.1","-4.4","-1.7"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2019-11-18","2.8","18.0","51.0","0.0","-2.8","-2.8"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2019-11-19","0.0","0.0","25.0","-1.7","-4.4","-4.4"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2019-11-20","0.0","0.0","25.0","-0.6","-4.4","-0.6"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2019-11-21","5.8","0.0","0.0","2.8","-0.6","1.1"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2019-11-22","7.1","18.0","0.0","1.7","-7.8","-7.8"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2019-11-23","0.0","0.0","0.0","-3.3","-8.9","-7.2"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2019-11-24","0.0","0.0","0.0","2.2","-7.8","-2.8"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2019-11-25","0.0","0.0","0.0","6.1","-3.3","0.6"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2019-11-26","0.0","0.0","0.0","5.6","-1.1","-1.1"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2019-11-27","25.4","229.0","229.0","0.6","-2.2","-1.1"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2019-11-28","6.9","46.0","254.0","-1.1","-4.4","-3.9"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2019-11-29","0.0","0.0","229.0","-1.1","-4.4","-3.9"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2019-11-30","0.5","5.0","178.0","-2.2","-3.9","-3.9"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2019-12-01","17.0","124.0","279.0","-2.2","-4.4","-4.4"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2019-12-02","1.3","25.0","305.0","-2.8","-8.9","-6.7"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2019-12-03","0.0","0.0","305.0","-2.2","-14.4","-7.8"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2019-12-04","0.0","0.0","279.0","-2.2","-7.8","-4.4"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2019-12-05","0.0","0.0","254.0","-1.7","-4.4","-4.4"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2019-12-06","0.8","3.0","254.0","-1.7","-6.7","-6.7"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2019-12-07","1.8","25.0","279.0","-5.6","-13.9","-11.1"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2019-12-08","0.0","0.0","254.0","0.6","-12.8","0.6"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2019-12-09","0.0","0.0","254.0","1.1","-3.9","0.0"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2019-12-10","8.6","127.0","356.0","0.0","-19.4","-19.4"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2019-12-11","0.0","0.0","330.0","-15.0","-26.7","-26.7"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2019-12-12","2.8","41.0","356.0","-16.7","-27.2","-16.7"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2019-12-13","7.9","117.0","432.0","-8.9","-16.7","-9.4"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2019-12-14","2.8","41.0","457.0","-5.0","-9.4","-7.8"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2019-12-15","0.5","18.0","432.0","-7.2","-18.9","-17.8"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2019-12-16","0.0","0.0","406.0","-12.2","-20.0","-12.2"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2019-12-17","0.3","5.0","381.0","-8.3","-16.7","-10.0"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2019-12-18","0.3","3.0","330.0","-7.2","-25.0","-25.0"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2019-12-19","0.0","0.0","330.0","-13.3","-25.0","-13.3"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2019-12-20","0.0","0.0","330.0","-5.6","-13.3","-5.6"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2019-12-21","0.0","0.0","305.0","-1.7","-7.2","-6.7"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2019-12-22","0.0","0.0","305.0","2.2","-7.2","-5.0"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2019-12-23","0.0","0.0","279.0","5.6","-7.8","-7.2"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2019-12-24","0.0","0.0","279.0","1.1","-9.4","-3.3"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2019-12-25","0.0","0.0","254.0","0.6","-3.3","-1.1"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2019-12-26","0.0","0.0","254.0","1.7","-3.3","1.1"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2019-12-27","0.0","0.0","229.0","1.7","-4.4","-4.4"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2019-12-28","0.0","0.0","229.0","-3.9","-8.9","-8.3"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2019-12-29","25.9","0.0","229.0","1.1","-8.3","0.0"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2019-12-30","10.4","0.0","178.0","1.1","-0.6","-0.6"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2019-12-31","16.8","201.0","330.0","0.0","-7.2","-6.7"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2020-01-01","0.3","0.0","330.0","-6.1","-16.7","-14.4"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2020-01-02","0.0","0.0","330.0","-1.7","-15.0","-1.7"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2020-01-03","0.0","0.0","279.0","0.0","-4.4","-4.4"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2020-01-04","0.8","0.0","229.0","-3.9","-7.8","-7.2"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2020-01-05","0.0","0.0","229.0","-4.4","-7.2","-5.6"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2020-01-06","2.5","43.0","279.0","-2.8","-10.6","-10.0"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2020-01-07","0.3","3.0","279.0","-2.2","-10.0","-7.2"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2020-01-08","0.0","0.0","279.0","-4.4","-18.3","-18.3"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2020-01-09","0.0","0.0","279.0","-7.8","-18.3","-7.8"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2020-01-10","0.8","5.0","279.0","-1.1","-7.8","-7.2"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2020-01-11","0.0","0.0","279.0","-4.4","-13.9","-13.9"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2020-01-12","0.0","0.0","279.0","-10.0","-18.9","-17.8"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2020-01-13","2.3","36.0","305.0","-8.3","-20.6","-9.4"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2020-01-14","2.5","33.0","330.0","-4.4","-10.0","-5.0"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2020-01-15","0.5","3.0","330.0","-1.7","-8.3","-8.3"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2020-01-16","2.5","46.0","356.0","-5.0","-21.1","-21.1"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2020-01-17","0.0","0.0","330.0","-16.1","-28.3","-21.1"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2020-01-18","8.9","114.0","406.0","-6.1","-21.1","-6.1"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2020-01-19","3.8","51.0","457.0","-3.3","-12.8","-10.0"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2020-01-20","1.5","13.0","432.0","-6.7","-13.9","-11.7"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2020-01-21","0.0","0.0","406.0","-6.7","-18.9","-17.2"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2020-01-22","0.0","0.0","406.0","-4.4","-17.2","-5.6"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2020-01-23","5.3","46.0","432.0","-0.6","-5.6","-2.2"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2020-01-24","3.3","36.0","457.0","-0.6","-2.8","-2.2"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2020-01-25","5.6","81.0","508.0","0.0","-2.2","-2.2"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2020-01-26","2.5","25.0","533.0","0.6","-3.3","-3.3"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2020-01-27","0.0","0.0","483.0","-2.2","-4.4","-4.4"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2020-01-28","0.8","5.0","483.0","-1.1","-10.0","-10.0"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2020-01-29","0.3","5.0","483.0","-6.7","-10.0","-8.9"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2020-01-30","0.5","3.0","483.0","-6.1","-8.9","-7.8"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2020-01-31","0.3","3.0","483.0","-5.0","-10.0","-6.1"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2020-02-01","0.0","0.0","457.0","-0.6","-6.1","-2.8"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2020-02-02","0.0","0.0","457.0","2.2","-2.8","-1.1"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2020-02-03","0.0","0.0","432.0","4.4","-2.2","-2.2"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2020-02-04","0.0","0.0","406.0","-1.1","-16.1","-16.1"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2020-02-05","0.0","0.0","406.0","-8.3","-25.0","-25.0"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2020-02-06","0.0","0.0","406.0","-4.4","-25.0","-22.2"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2020-02-07","0.0","0.0","406.0","-1.7","-22.8","-12.2"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2020-02-08","0.0","0.0","406.0","-5.6","-15.6","-14.4"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2020-02-09","0.0","0.0","381.0","-5.6","-18.3","-13.3"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2020-02-10","2.5","25.0","406.0","-6.7","-25.0","-25.0"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2020-02-11","0.3","3.0","406.0","-2.2","-25.0","-7.2"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2020-02-12","0.0","0.0","406.0","-4.4","-10.0","-7.8"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2020-02-13","0.8","10.0","406.0","-1.7","-22.8","-22.8"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2020-02-14","0.0","0.0","406.0","-15.6","-30.6","-30.6"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2020-02-15","0.0","0.0","406.0","-11.7","-30.6","-13.3"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2020-02-16","0.0","0.0","406.0","-4.4","-17.8","-17.2"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2020-02-17","0.0","0.0","406.0","-8.3","-21.1","-11.1"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2020-02-18","3.6","51.0","457.0","0.0","-11.1","-8.9"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2020-02-19","0.0","0.0","457.0","-6.1","-22.2","-21.1"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2020-02-20","0.0","0.0","457.0","-12.2","-30.6","-30.6"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2020-02-21","0.0","0.0","432.0","-9.4","-30.6","-16.7"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2020-02-22","0.0","0.0","432.0","3.3","-16.7","-13.9"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2020-02-23","0.0","0.0","406.0","6.7","-13.9","-2.8"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2020-02-24","0.0","0.0","381.0","8.3","-9.4","-8.3"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2020-02-25","0.0","0.0","381.0","4.4","-8.9","-6.1"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2020-02-26","0.0","0.0","381.0","0.0","-8.3","-8.3"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2020-02-27","0.3","3.0","381.0","-5.0","-12.8","-12.8"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2020-02-28","0.3","3.0","381.0","-9.4","-20.0","-19.4"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2020-02-29","0.0","0.0","381.0","-6.1","-22.2","-21.7"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2020-03-01","0.0","0.0","356.0","1.1","-21.7","-3.9"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2020-03-02","0.0","0.0","330.0","7.2","-3.9","-2.2"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2020-03-03","0.0","0.0","330.0","2.8","-6.1","-3.9"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2020-03-04","0.0","0.0","330.0","2.8","-8.3","-7.8"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2020-03-05","0.0","0.0","330.0","1.7","-7.8","0.0"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2020-03-06","6.4","18.0","330.0","1.1","-8.9","-8.3"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2020-03-07","0.0","0.0","330.0","0.6","-8.9","-3.9"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2020-03-08","0.0","0.0","279.0","7.2","-3.9","2.2"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2020-03-09","0.0","0.0","229.0","11.1","-4.4","-0.6"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2020-03-10","0.0","0.0","229.0","2.8","-9.4","-9.4"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2020-03-11","0.3","3.0","229.0","5.0","-10.0","-5.0"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2020-03-12","0.0","0.0","203.0","6.1","-5.0","0.6"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2020-03-13","13.5","0.0","203.0","2.2","-4.4","-4.4"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2020-03-14","0.0","0.0","178.0","0.0","-7.2","-7.2"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2020-03-15","0.0","0.0","178.0","-2.8","-14.4","-14.4"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2020-03-16","0.0","0.0","178.0","1.1","-14.4","-4.4"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2020-03-17","0.3","3.0","178.0","0.0","-9.4","-9.4"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2020-03-18","0.0","0.0","152.0","2.8","-9.4","-1.7"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2020-03-19","0.0","0.0","127.0","3.3","-1.7","0.0"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2020-03-20","16.0","25.0","127.0","2.2","-7.2","-7.2"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2020-03-21","0.0","0.0","127.0","-5.0","-17.8","-17.8"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2020-03-22","0.0","0.0","127.0","-1.1","-17.8","-7.8"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2020-03-23","0.0","0.0","127.0","1.7","-7.8","-2.2"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2020-03-24","0.0","0.0","127.0","1.7","-8.9","-7.2"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2020-03-25","0.0","0.0","102.0","6.7","-7.2","1.1"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2020-03-26","5.6","0.0","76.0","3.9","-1.7","-1.1"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2020-03-27","0.0","0.0","51.0","6.7","-5.6","-5.6"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2020-03-28","0.0","0.0","25.0","9.4","-5.6","1.1"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2020-03-29","18.0","0.0","0.0","7.2","0.6","1.1"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2020-03-30","0.5","0.0","0.0","1.7","0.0","0.0"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2020-03-31","0.0","0.0","0.0","7.2","-4.4","-3.9"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2020-04-01","0.0","0.0","0.0","2.2","-3.9","-2.2"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2020-04-02","0.0","0.0","0.0","10.0","-3.3","-3.3"
"USC00475516","MINOCQUA, WI US","45.8865","-89.7322","488.0","2020-04-03","0.0","0.0","0.0","13.9","-3.3","5.0"
